SEKOLAH MENENGAH KEBANGSAAN SERI PINANG,JEA3059
SEKOLAH MENENGAH KEBANGSAAN PENGERANG UTAMA,JEA3060
SEKOLAH MENENGAH KEBANGSAAN (FELDA) TENGGAROH,JEA4034
SEKOLAH MENENGAH KEBANGSAAN MERSING,JEA4035
SEKOLAH MENENGAH KEBANGSAAN NITAR,JEA4036
SEKOLAH MENENGAH KEBANGSAAN TAN SRI ABDUL KADIR,JEA4037
SEKOLAH MENENGAH KEBANGSAAN ANJUNG BATU,JEA4038
SEKOLAH MENENGAH KEBANGSAAN SERI MENANTI,JEA5021
SEKOLAH MENENGAH KEBANGSAAN DATO' SRI AMAR DI RAJA,JEA5022
SEKOLAH MENENGAH KEBANGSAAN TUN PERAK,JEA5023
SEKOLAH MENENGAH KEBANGSAAN RAJA MUDA,JEA5024
SEKOLAH MENENGAH KEBANGSAAN BUKIT PASIR,JEA5028
SEKOLAH MENENGAH KEBANGSAAN PEKAN BARU MUAR,JEA5032
SEKOLAH MENENGAH KEBANGSAAN TUN DR ISMAIL (STUDI),JEA5035
SEKOLAH MENENGAH KEBANGSAAN BUKIT NANING,JEA5036
SEKOLAH MENENGAH KEBANGSAAN BANDAR MAHARANI,JEA5037
SEKOLAH MENENGAH KEBANGSAAN SUNGAI ABONG,JEA5039
SEKOLAH MENENGAH KEBANGSAAN FELCRA BUKIT KEPONG,JEA5041
SEKOLAH MENENGAH KEBANGSAAN SRI TANJUNG,JEA6005
SEKOLAH MENENGAH KEBANGSAAN DATO` PENGGAWA BARAT,JEA6006
SEKOLAH MENENGAH KEBANGSAAN SRI KUKUP,JEA6007
SEKOLAH MENENGAH KEBANGSAAN AYER BALOI,JEA6008
SEKOLAH MENENGAH KEBANGSAAN PARIT BETAK,JEA6009
SEKOLAH MENENGAH KEBANGSAAN DATO' MOHD. YUNOS SULAIMAN,JEA6010
SEKOLAH MENENGAH KEBANGSAAN KAYU ARA PASONG,JEA6011
SEKOLAH MENENGAH KEBANGSAAN TAN SRI OSMAN MOHD SA'AT,JEA6012
KOLEJ TINGKATAN ENAM PONTIAN,JEA6013
SEKOLAH MENENGAH KEBANGSAAN BULUH KASAP,JEA7031
SEKOLAH MENENGAH KEBANGSAAN DATO' BENTARA DALAM,JEA7032
SEKOLAH MENENGAH KEBANGSAAN TENANG STESEN,JEA7033
SEKOLAH MENENGAH KEBANGSAAN BEKOK,JEA7034
SEKOLAH MENENGAH KEBANGSAAN PALONG TIMUR,JEA7035
SEKOLAH MENENGAH KEBANGSAAN LKTP PEMANIS,JEA7036
SEKOLAH MENENGAH KEBANGSAAN (LKTP) MAOKIL,JEA7037
SEKOLAH MENENGAH KEBANGSAAN GEMEREH,JEA7038
SEKOLAH MENENGAH KEBANGSAAN KAMARUL ARIFFIN,JEA7039
SEKOLAH MENENGAH KEBANGSAAN SERI JEMENTAH,JEA7040
SEKOLAH MENENGAH KEBANGSAAN BANDAR PUTRA,JEA7041
SEKOLAH MENENGAH KEBANGSAAN SERI KENANGAN,JEA7042
SEKOLAH MENENGAH KEBANGSAAN SERI BALI,JEA7043
SEKOLAH MENENGAH KEBANGSAAN SENAI,JEA8001
SEKOLAH MENENGAH KEBANGSAAN TUNKU ABDUL RAHMAN PUTRA,JEA8002
SEKOLAH MENENGAH KEBANGSAAN KELAPA SAWIT,JEA8005
SEKOLAH MENENGAH KEBANGSAAN KULAI BESAR,JEA8006
SEKOLAH MENENGAH KEBANGSAAN TAMAN KOTA KULAI,JEA8007
SEKOLAH MENENGAH KEBANGSAAN TAMAN PUTRI,JEA8011
SEKOLAH MENENGAH KEBANGSAAN BANDAR PUTRA,JEA8012
SEKOLAH MENENGAH KEBANGSAAN INDAHPURA 1,JEA8013
SEKOLAH MENENGAH PENDIDIKAN KHAS VOKASIONAL INDAHPURA,JEA8014
SEKOLAH MENENGAH KEBANGSAAN BUKIT BATU,JEA8015
SEKOLAH MENENGAH KEBANGSAAN TENGKU MAHMUD ISKANDAR,JEA9001
SEKOLAH MENENGAH KEBANGSAAN TENGKU TEMENGGONG AHMAD,JEA9002
SEKOLAH MENENGAH KEBANGSAAN TUN MAMAT,JEA9003
SEKOLAH MENENGAH SAINS MUAR,JEA9004
SEKOLAH MENENGAH KEBANGSAAN PARIT BUNGA,JEA9005
SEKOLAH MENENGAH KEBANGSAAN SAGIL TANGKAK,JEA9006
SEKOLAH MENENGAH KEBANGSAAN SERI TANGKAK,JEA9007
SEKOLAH MENENGAH KEBANGSAAN PESISIRAN PERDANA,JEA9008
SEKOLAH MENENGAH KEBANGSAAN LEDANG,JEA9009
SEKOLAH MENENGAH KEBANGSAAN BUKIT GAMBIR,JEA9010
SEKOLAH MENENGAH KEBANGSAAN TUN SRI LANANG,JEA9011
SEKOLAH MENENGAH KEBANGSAAN PEI HWA,JEA9012
SEKOLAH MENENGAH KEBANGSAAN TINGGI BATU PAHAT,JEB0015
SEKOLAH MENENGAH KEBANGSAAN (P) TEMENGGONG IBRAHIM,JEB0016
SEKOLAH MENENGAH KEBANGSAAN CONVENT,JEB0017
SEKOLAH MENENGAH KEBANGSAAN MUNSHI SULAIMAN,JEB0018
SEKOLAH MENENGAH KEBANGSAAN DATO' SYED ESA,JEB0019
MAKTAB SULTAN ABU BAKAR,JEB1001
SEKOLAH MENENGAH KEBANGSAAN DATO JAAFAR,JEB1002
SEKOLAH MENENGAH KEBANGSAAN AMINUDDIN BAKI,JEB1003
SEKOLAH MENENGAH KEBANGSAAN SAINT JOSEPH,JEB1004
SEKOLAH MENENGAH KEBANGSAAN (P) SULTAN IBRAHIM,JEB1005
SEKOLAH MENENGAH KEBANGSAAN INFANT JESUS CONVENT,JEB1006
SEKOLAH MENENGAH KEBANGSAAN SULTANAH ENGKU TUN AMINAH,JEB1007
SEKOLAH TUN FATIMAH,JEB1009
SEKOLAH MENENGAH KEBANGSAAN TINGGI KLUANG,JEB2037
SEKOLAH MENENGAH KEBANGSAAN TENGKU ARIS BENDAHARA,JEB2038
SEKOLAH MENENGAH KEBANGSAAN CANOSSIAN CONVENT,JEB2039
SEKOLAH MENENGAH KEBANGSAAN LAKSAMANA,JEB3043
SEKOLAH MENENGAH KEBANGSAAN SRI MERSING,JEB4044
SEKOLAH MENENGAH KEBANGSAAN PAI CHEE,JEB4045
SEKOLAH TINGGI MUAR,JEB5021
SEKOLAH MENENGAH KEBANGSAAN ST ANDREW,JEB5022
SEKOLAH MENENGAH KEBANGSAAN SRI MUAR,JEB5024
SEKOLAH MENENGAH KEBANGSAAN (PEREMPUAN) SULTAN ABU BAKAR,JEB5025
SEKOLAH MENENGAH KEBANGSAAN CONVENT,JEB5026
SEKOLAH MENENGAH KEBANGSAAN SRI PERHENTIAN,JEB6012
SEKOLAH MENENGAH KEBANGSAAN DATO` ALI HJ AHMAD,JEB6014
SEKOLAH MENENGAH KEBANGSAAN TINGGI SEGAMAT,JEB7029
SEKOLAH MENENGAH KEBANGSAAN SEG HWA,JEB7030
SEKOLAH MENENGAH KEBANGSAAN CANOSSIAN CONVENT,JEB7031
SEKOLAH MENENGAH KEBANGSAAN LABIS,JEB7032
SEKOLAH MENENGAH KEBANGSAAN PADUKA TUAN,JEB7034
SEKOLAH MENENGAH KEBANGSAAN MUNSHI ABDULLAH,JEB8001
SEKOLAH MENENGAH KEBANGSAAN TUN SARDON,JEE0018
SEKOLAH MENENGAH KEBANGSAAN TUN ISMAIL,JEE0019
SEKOLAH MENENGAH KEBANGSAAN SEMERAH,JEE0020
SEKOLAH MENENGAH KEBANGSAAN DATUK MENTERI,JEE0034
SEKOLAH MENENGAH KEBANGSAAN YONG PENG,JEE0040
SEKOLAH MENENGAH KEBANGSAAN TUNKU PUTRA,JEE0041
SEKOLAH MENENGAH KEBANGSAAN GELANG PATAH,JEE1004
SEKOLAH MENENGAH KEBANGSAAN DATO PENGGAWA TIMUR,JEE1005
SEKOLAH MENENGAH KEBANGSAAN DATO ABDUL RAHMAN YASSIN,JEE1008
SEKOLAH MENENGAH KEBANGSAAN ULU TIRAM,JEE1011
SEKOLAH MENENGAH KEBANGSAAN DATO HJ HASSAN YUNOS,JEE2042
SEKOLAH MENENGAH SAINS JOHOR,JEE2043
SEKOLAH MENENGAH KEBANGSAAN PALOH,JEE2044
SEKOLAH MENENGAH KEBANGSAAN DATO' ABD RAHMAN ANDAK,JEE2045
SEKOLAH MENENGAH KEBANGSAAN TANJUNG DATUK,JEE3038
SEKOLAH MENENGAH KEBANGSAAN UNGKU HUSIN,JEE4036
SEKOLAH MENENGAH KEBANGSAAN TENGKU MAHKOTA,JEE5023
SEKOLAH MENENGAH KEBANGSAAN SULTAN ALAUDDIN RIAYAT SHAH 1,JEE5027
SEKOLAH MENENGAH KEBANGSAAN LENGA,JEE5030
SEKOLAH MENENGAH KEBANGSAAN TUN SULAIMAN NINAM SHAH,JEE5031
SEKOLAH MENENGAH KEBANGSAAN TELOK KERANG,JEE6009
SEKOLAH MENENGAH KEBANGSAAN PEKAN NENAS,JEE6011
SEKOLAH MENENGAH KEBANGSAAN BENUT,JEE6017
SEKOLAH MENENGAH KEBANGSAAN MUNSHI IBRAHIM,JEE7033
SEKOLAH MENENGAH KEBANGSAAN DATO' AHMAD ARSHAD,JEE7035
SEKOLAH MENENGAH KEBANGSAAN JEMENTAH,JEE7036
SEKOLAH MENENGAH KEBANGSAAN CHAAH,JEE7037
SEKOLAH MENENGAH KEBANGSAAN SULTAN IBRAHIM,JEE8001
SEKOLAH MENENGAH AGAMA PARIT RAJA,JFT0001
SEKOLAH MENENGAH AGAMA JAWAHIR AL-ULUM,JFT0002
SEKOLAH MENENGAH AGAMA PARIT SULONG,JFT0003
SEKOLAH MENENGAH AGAMA ATTARBIAH AL ISLAMIAH,JFT0004
MADRASAH ALATTAS ALARABIAH JOHOR,JFT1001
SEKOLAH MENENGAH AGAMA AL QURAN WADDIN,JFT1002
SEKOLAH MENENGAH AGAMA ARABIAH KLUANG,JFT2001
SEKOLAH MENENGAH AGAMA KOTA TINGGI,JFT3001
SEKOLAH MENENGAH AGAMA BANDAR TENGGARA,JFT3002
SEKOLAH MENENGAH AGAMA AL-KHAIRIAH AL-ISLAMIAH,JFT4001
SEKOLAH MENENGAH AGAMA AD-DINIAH,JFT5001
SEKOLAH MENENGAH AGAMA AT-TANWIRIAH,JFT5006
SEKOLAH MENENGAH AGAMA (ARAB) AN-NUR,JFT6001
SEKOLAH MAAHAD PONTIAN,JFT6002
SEKOLAH MENENGAH AGAMA BUGISIAH,JFT6003
SEKOLAH MENENGAH AGAMA AL-KHAIRIAH SEGAMAT,JFT7001
SEKOLAH MENENGAH AGAMA LUGHATIL ARABIAH,JFT9001
SEKOLAH MENENGAH AGAMA LUGHATUL QURAN,JFT9002
SEKOLAH MENENGAH AGAMA SHAMSUDDINIAH,JFT9003
SEKOLAH MENENGAH AGAMA DARUL ULUM,JFT9004
KOLEJ VOKASIONAL BATU PAHAT,JHA0002
KOLEJ VOKASIONAL TUN HUSSEIN ONN,JHA0003
KOLEJ VOKASIONAL TANJUNG PUTERI,JHA1001
KOLEJ VOKASIONAL (ERT) AZIZAH,JHA1002
KOLEJ VOKASIONAL PERDAGANGAN,JHA1003
KOLEJ VOKASIONAL PASIR GUDANG,JHA1004
KOLEJ VOKASIONAL KLUANG,JHA2001
KOLEJ VOKASIONAL KOTA TINGGI,JHA3002
KOLEJ VOKASIONAL MUAR,JHA5001
KOLEJ VOKASIONAL PAGOH,JHA5002
KOLEJ VOKASIONAL TANJUNG PIAI,JHA6001
KOLEJ VOKASIONAL SEGAMAT,JHA7002
SEKOLAH MENENGAH TEKNIK JOHOR BAHRU,JKE1001
SEKOLAH MENENGAH KEBANGSAAN AGAMA JOHOR BAHRU,JRA1001
SEKOLAH MENENGAH KEBANGSAAN AGAMA BANDAR PENAWAR,JRA3001
SEKOLAH MENENGAH SAINS SULTAN ISKANDAR,JRA4001
SEKOLAH MENENGAH KEBANGSAAN AGAMA MAAHAD MUAR,JRA5036
SEKOLAH MENENGAH KEBANGSAAN AGAMA PAGOH,JRA5037
SEKOLAH MENENGAH KEBANGSAAN AGAMA HAJI MOHD YASSIN,JRA5038
SEKOLAH MENENGAH KEBANGSAAN AGAMA SEGAMAT,JRA7001
SEKOLAH KEBANGSAAN MOHD ARIFF ABDULLAH,KBA0001
SEKOLAH KEBANGSAAN TELOI KANAN,KBA0002
SEKOLAH KEBANGSAAN TEMBAK,KBA0003
SEKOLAH KEBANGSAAN BADANG,KBA0004
SEKOLAH KEBANGSAAN ASAM JAWA/CAROK KELIAN,KBA0005
SEKOLAH KEBANGSAAN SERI INAS,KBA0006
SEKOLAH KEBANGSAAN PENGHULU ABU BAKAR,KBA0007
SEKOLAH KEBANGSAAN BALING,KBA0008
SEKOLAH KEBANGSAAN DALAM WANG,KBA0009
SEKOLAH KEBANGSAAN TUNKU PUAN HABSAH,KBA0010
SEKOLAH KEBANGSAAN IBOI,KBA0011
SEKOLAH KEBANGSAAN SYED SHEH,KBA0012
SEKOLAH KEBANGSAAN KAMPUNG SADEK,KBA0013
SEKOLAH KEBANGSAAN KAMPUNG PADANG,KBA0014
SEKOLAH KEBANGSAAN KAMPUNG SERA,KBA0015
SEKOLAH KEBANGSAAN KUALA KUPANG,KBA0016
SEKOLAH KEBANGSAAN KUALA PEGANG,KBA0017
SEKOLAH KEBANGSAAN KUALA KUANG,KBA0018
SEKOLAH KEBANGSAAN KUALA MERAH,KBA0019
SEKOLAH KEBANGSAAN KUALA SAMAK,KBA0020
SEKOLAH KEBANGSAAN LANAI,KBA0021
SEKOLAH KEBANGSAAN PULAI,KBA0022
SEKOLAH KEBANGSAAN SIONG,KBA0023
SEKOLAH KEBANGSAAN TANJUNG PARI,KBA0024
SEKOLAH KEBANGSAAN TAWAR,KBA0025
SEKOLAH KEBANGSAAN TIAK,KBA0026
SEKOLAH KEBANGSAAN TITI GANTONG,KBA0027
SEKOLAH KEBANGSAAN RAMBONG PULAI,KBA0028
SEKOLAH KEBANGSAAN SERI BAYU,KBA0029
SEKOLAH KEBANGSAAN KUALA KETIL,KBA0030
SEKOLAH KEBANGSAAN SERI JEMERLI,KBA0031
SEKOLAH KEBANGSAAN KAMPUNG SELARONG,KBA0032
SEKOLAH KEBANGSAAN TELOK TEDURI,KBA0062
SEKOLAH KEBANGSAAN MALAU,KBA0063
SEKOLAH KEBANGSAAN PAYA BESAR,KBA0065
SEKOLAH KEBANGSAAN BINJUL,KBA0066
SEKOLAH KEBANGSAAN KAMPUNG BANDAR,KBA0067
SEKOLAH KEBANGSAAN ULU TAWAR,KBA0068
SEKOLAH KEBANGSAAN ULU BAKAI,KBA0069
SEKOLAH KEBANGSAAN SEBERANG KETIL,KBA0070
SEKOLAH KEBANGSAAN BINJUL DALAM,KBA0071
SEKOLAH KEBANGSAAN KAMPONG KEDA,KBA0073
SEKOLAH KEBANGSAAN AYER PUTEH,KBA1001
SEKOLAH KEBANGSAAN BANDAR BAHARU,KBA1002
SEKOLAH KEBANGSAAN SUNGAI SALLEH,KBA1004
SEKOLAH KEBANGSAAN LUBOK BUNTAR,KBA1005
SEKOLAH KEBANGSAAN PERMATANG KERAT TELUNJUK,KBA1006
SEKOLAH KEBANGSAAN RELAU,KBA1007
SEKOLAH KEBANGSAAN SELAMA,KBA1008
SEKOLAH KEBANGSAAN DATO' HAJI ZAINUDDIN,KBA1009
SEKOLAH KEBANGSAAN SUNGAI BATU,KBA1010
SEKOLAH KEBANGSAAN SG KECHIL ILIR,KBA1011
SEKOLAH KEBANGSAAN SUNGAI KECHIL ULU,KBA1012
SEKOLAH KEBANGSAAN SUNGAI TAKA,KBA1013
SEKOLAH KEBANGSAAN SG TENGAS,KBA1014
SEKOLAH KEBANGSAAN ALOR JANGGUS,KBA2007
SEKOLAH KEBANGSAAN SERI AMAR DIRAJA,KBA2008
SEKOLAH KEBANGSAAN GUNONG,KBA2010
SEKOLAH KEBANGSAAN KOTA RENTANG,KBA2011
SEKOLAH KEBANGSAAN WAN SULAIMAN SIDIQ,KBA2012
SEKOLAH KEBANGSAAN HJ ABDULLAH SADUN,KBA2013
SEKOLAH KEBANGSAAN DATO' SHAARI,KBA2014
SEKOLAH KEBANGSAAN LENGKUAS,KBA2015
SEKOLAH KEBANGSAAN MERGONG,KBA2016
SEKOLAH KEBANGSAAN PERMATANG GUNUNG,KBA2017
SEKOLAH KEBANGSAAN SIMPANG TIGA,KBA2018
SEKOLAH KEBANGSAAN SUKA MENANTI,KBA2019
SEKOLAH KEBANGSAAN SUNGAI BARU,KBA2020
SEKOLAH KEBANGSAAN TITI GAJAH,KBA2021
SEKOLAH KEBANGSAAN KUBANG TEDUH,KBA2022
SEKOLAH KEBANGSAAN ALOR MELINTANG,KBA2023
SEKOLAH KEBANGSAAN ALOR MENGKUDU,KBA2024
SEKOLAH KEBANGSAAN TUNKU RAUDZAH,KBA2025
SEKOLAH KEBANGSAAN HUTAN KAMPONG,KBA2026
SEKOLAH KEBANGSAAN KAMPONG GELAM,KBA2028
SEKOLAH KEBANGSAAN GERIGIS,KBA2029
SEKOLAH KEBANGSAAN SRI TAMAN,KBA2030
SEKOLAH KEBANGSAAN KUALA KEDAH,KBA2031
SEKOLAH KEBANGSAAN LANGGAR,KBA2032
SEKOLAH KEBANGSAAN HAJI ABU BAKAR,KBA2033
SEKOLAH KEBANGSAAN SEBERANG PERAK BARU,KBA2036
SEKOLAH KEBANGSAAN SEBERANG PERAK,KBA2037
SEKOLAH KEBANGSAAN HAJI ISMAIL,KBA2038
SEKOLAH KEBANGSAAN JALAN PEGAWAI,KBA2039
SEKOLAH KEBANGSAAN SG KOROK LAMA,KBA2040
SEKOLAH KEBANGSAAN HJ IDRIS TAJAR,KBA2041
SEKOLAH KEBANGSAAN DATO' WAN MOHD SAMAN,KBA2042
SEKOLAH KEBANGSAAN TELOK KECHAI,KBA2045
SEKOLAH KEBANGSAAN BULUH LIMA,KBA2049
SEKOLAH KEBANGSAAN KANGKONG,KBA2055
SEKOLAH KEBANGSAAN LAHAR BUDI,KBA2058
SEKOLAH KEBANGSAAN HJ HASSAN ITAM,KBA2061
SEKOLAH KEBANGSAAN TEBENGAU,KBA2064
SEKOLAH KEBANGSAAN HAJI WAHAB,KBA2065
SEKOLAH KEBANGSAAN DARUL HIKMAH,KBA2066
SEKOLAH KEBANGSAAN KAMPONG JAWA,KBA2073
SEKOLAH KEBANGSAAN SRI MAHAWANGSA,KBA2074
SEKOLAH KEBANGSAAN BUKIT PINANG,KBA2084
SEKOLAH KEBANGSAAN TAMAN UDA,KBA2085
SEKOLAH KEBANGSAAN PENDIDIKAN KHAS ALOR SETAR,KBA2087
SEKOLAH KEBANGSAAN TAMAN RAKYAT,KBA2088
SEKOLAH KEBANGSAAN SERI PANTAI,KBA2089
SEKOLAH KEBANGSAAN SERI PERDANA,KBA2090
SEKOLAH KEBANGSAAN PEREMBA,KBA2091
SEKOLAH KEBANGSAAN JALAN DATUK KUMBAR,KBA2092
SEKOLAH KEBANGSAAN KEBUN PINANG,KBA2093
SEKOLAH KEBANGSAAN TAMAN AMAN,KBA2094
SEKOLAH KEBANGSAAN TAMAN BERSATU,KBA2095
SEKOLAH KEBANGSAAN HAJI SALLEH MASRI,KBA2096
SEKOLAH KEBANGSAAN TAMAN AWANA,KBA2098
SEKOLAH KEBANGSAAN GURUN (PUSAT),KBA3001
SEKOLAH KEBANGSAAN JENIANG (PUSAT),KBA3002
SEKOLAH KEBANGSAAN BATU HAMPAR,KBA3003
SEKOLAH KEBANGSAAN SERI WANGSA,KBA3004
SEKOLAH KEBANGSAAN SULTAN MUDZAFFAR SHAH,KBA3005
SEKOLAH KEBANGSAAN AMAN JAYA,KBA3006
SEKOLAH KEBANGSAAN BKT SELAMBAU,KBA3007
SEKOLAH KEBANGSAAN BEDONG,KBA3008
SEKOLAH KEBANGSAAN LADANG HARVARD,KBA3009
SEKOLAH KEBANGSAAN DATARAN MUDA,KBA3010
SEKOLAH KEBANGSAAN SRI JERAI,KBA3011
SEKOLAH KEBANGSAAN PANTAI PRAI,KBA3012
SEKOLAH KEBANGSAAN HJ. OMAR TAHIR,KBA3013
SEKOLAH KEBANGSAAN PATANI PARA,KBA3014
SEKOLAH KEBANGSAAN SEMELING,KBA3015
SEKOLAH KEBANGSAAN SUNGAI LALANG,KBA3016
SEKOLAH KEBANGSAAN SUNGKAP PARA,KBA3017
SEKOLAH KEBANGSAAN SUNGAI TOK PAWANG,KBA3018
SEKOLAH KEBANGSAAN TANJONG DAWAI,KBA3019
SEKOLAH KEBANGSAAN BUKIT KECHIL,KBA3020
SEKOLAH KEBANGSAAN DARUL AMAN,KBA3021
SEKOLAH KEBANGSAAN BUKIT MERIAM,KBA3022
SEKOLAH KEBANGSAAN HAJI SULAIMAN,KBA3023
SEKOLAH KEBANGSAAN SRI GEDONG,KBA3024
SEKOLAH KEBANGSAAN KOTA KUALA MUDA,KBA3025
SEKOLAH KEBANGSAAN SERI KUALA,KBA3027
SEKOLAH KEBANGSAAN KAMPUNG KUALA SIN,KBA3028
SEKOLAH KEBANGSAAN SERI PINANG,KBA3029
SEKOLAH KEBANGSAAN PINANG TUNGGAL,KBA3030
SEKOLAH KEBANGSAAN RANTAU PANJANG,KBA3031
SEKOLAH KEBANGSAAN SIDAM KIRI,KBA3032
SEKOLAH KEBANGSAAN SIMPOR,KBA3033
SEKOLAH KEBANGSAAN SUNGAI PASIR,KBA3034
SEKOLAH KEBANGSAAN KHIR JOHARI,KBA3035
SEKOLAH KEBANGSAAN SUNGAI PETANI,KBA3036
SEKOLAH KEBANGSAAN TIKAM BATU,KBA3037
SEKOLAH KEBANGSAAN BATU EMPAT,KBA3038
SEKOLAH KEBANGSAAN BERAPIT,KBA3039
SEKOLAH KEBANGSAAN KEM LAPANGAN TERBANG,KBA3040
SEKOLAH KEBANGSAAN PETANI JAYA,KBA3041
SEKOLAH KEBANGSAAN PENDIDIKAN KHAS SUNGAI PETANI,KBA3042
SEKOLAH KEBANGSAAN TUNKU ISMAIL,KBA3043
SEKOLAH KEBANGSAAN TAMAN RIA,KBA3044
SEKOLAH KEBANGSAAN SUNGAI LAYAR,KBA3045
SEKOLAH KEBANGSAAN KAMPONG PASIR,KBA3046
SEKOLAH KEBANGSAAN BANDAR BARU SUNGAI LALANG,KBA3047
SEKOLAH KEBANGSAAN TAMAN SERI WANG,KBA3048
SEKOLAH KEBANGSAAN TASEK APONG,KBA3049
SEKOLAH KEBANGSAAN BAKAR ARANG,KBA3050
SEKOLAH KEBANGSAAN TAMAN INTAN,KBA3051
SEKOLAH KEBANGSAAN SUNGAI PASIR KECHIL,KBA3052
SEKOLAH KEBANGSAAN TELUK WANG,KBA3053
SEKOLAH KEBANGSAAN AMBANGAN HEIGHTS,KBA3054
SEKOLAH KEBANGSAAN BUKIT KIARA,KBA3055
SEKOLAH KEBANGSAAN BANDAR PUTERI JAYA,KBA3056
SEKOLAH KEBANGSAAN BANDAR LAGUNA MERBOK,KBA3057
SEKOLAH KEBANGSAAN AYER HITAM,KBA4001
SEKOLAH KEBANGSAAN HAJI WAN YAHYA,KBA4002
SEKOLAH KEBANGSAAN BATU 8 CHANGLUN,KBA4003
SEKOLAH KEBANGSAAN DATO' SYED NAHAR,KBA4004
SEKOLAH KEBANGSAAN BINJAL,KBA4005
SEKOLAH KEBANGSAAN GUAR NAPAI,KBA4006
SEKOLAH KEBANGSAAN DATO' WAN KEMARA,KBA4007
SEKOLAH KEBANGSAAN GELONG,KBA4008
SEKOLAH KEBANGSAAN JITRA,KBA4009
SEKOLAH KEBANGSAAN KODIANG,KBA4010
SEKOLAH KEBANGSAAN DATO' SRI SYED AHMAD,KBA4011
SEKOLAH KEBANGSAAN HOSBA,KBA4012
SEKOLAH KEBANGSAAN MEGAT DEWA,KBA4013
SEKOLAH KEBANGSAAN MANGGOL BONGOR,KBA4014
SEKOLAH KEBANGSAAN MATANG PAKU,KBA4015
SEKOLAH KEBANGSAAN PADANG PERAHU,KBA4016
SEKOLAH KEBANGSAAN TUNKU LAKSAMANA,KBA4017
SEKOLAH KEBANGSAAN PIDA TIGA,KBA4018
SEKOLAH KEBANGSAAN HAKIM TEH,KBA4019
SEKOLAH KEBANGSAAN SANGLANG,KBA4020
SEKOLAH KEBANGSAAN SIPUTEH,KBA4021
SEKOLAH KEBANGSAAN TOK KEPAK,KBA4022
SEKOLAH KEBANGSAAN BANDAR BUKIT KAYU HITAM,KBA4023
SEKOLAH KEBANGSAAN (FELDA) LAKA SELATAN,KBA4024
SEKOLAH KEBANGSAAN ANAK-ANAK ANGKATAN TENTERA,KBA4025
SEKOLAH KEBANGSAAN JERLUN,KBA4026
SEKOLAH KEBANGSAAN SERI BANAI,KBA4027
SEKOLAH KEBANGSAAN PENGHULU HJ DARUS,KBA4028
SEKOLAH KEBANGSAAN MALAU,KBA4029
SEKOLAH KEBANGSAAN TELOK MALEK,KBA4030
SEKOLAH KEBANGSAAN KEPALA BATAS,KBA4031
SEKOLAH KEBANGSAAN SERI MUDA,KBA4032
SEKOLAH KEBANGSAAN JITRA 2,KBA4033
SEKOLAH KEBANGSAAN BANDAR BARU DARULAMAN,KBA4034
SEKOLAH KEBANGSAAN PULAU CHAPA,KBA4056
SEKOLAH KEBANGSAAN (FELDA) BKT TANGGA,KBA4057
SEKOLAH KEBANGSAAN BUKIT TINGGI,KBA4058
SEKOLAH KEBANGSAAN BANDAR BARU SINTOK,KBA4059
SEKOLAH KEBANGSAAN PULAU NYIOR,KBA4060
SEKOLAH KEBANGSAAN JITRA 3,KBA4061
SEKOLAH KEBANGSAAN PADANG PEKAN,KBA4062
SEKOLAH KEBANGSAAN PUTAT,KBA4063
SEKOLAH KEBANGSAAN PAYA KEMUNTING,KBA4064
SEKOLAH KEBANGSAAN DARULAMAN HEIGHTS,KBA4065
SEKOLAH KEBANGSAAN BUKIT SELARONG,KBA5001
SEKOLAH KEBANGSAAN LDG BUKIT SIDIM,KBA5002
SEKOLAH KEBANGSAAN LADANG DUBLIN,KBA5003
SEKOLAH KEBANGSAAN GUAR LOBAK,KBA5004
SEKOLAH KEBANGSAAN JUNJONG,KBA5005
SEKOLAH KEBANGSAAN KELADI,KBA5006
SEKOLAH KEBANGSAAN KULIM,KBA5007
SEKOLAH KEBANGSAAN SRI KULIM,KBA5008
SEKOLAH KEBANGSAAN LABU BESAR,KBA5009
SEKOLAH KEBANGSAAN SRI LIMAU,KBA5010
SEKOLAH KEBANGSAAN LUNAS JAYA,KBA5011
SEKOLAH KEBANGSAAN MERBAU PULAS,KBA5012
SEKOLAH KEBANGSAAN MAHANG,KBA5013
SEKOLAH KEBANGSAAN SUNGAI KARANGAN,KBA5014
SEKOLAH KEBANGSAAN PERMATANG TOK DIK,KBA5015
SEKOLAH KEBANGSAAN SUNGAI KOB,KBA5016
SEKOLAH KEBANGSAAN SUNGAI SELUANG,KBA5017
SEKOLAH KEBANGSAAN SUNGAI ULAR,KBA5018
SEKOLAH KEBANGSAAN SERI LINDUNGAN RAJA,KBA5019
SEKOLAH KEBANGSAAN TERAP,KBA5020
SEKOLAH KEBANGSAAN GUNUNG BONGSU,KBA5021
SEKOLAH KEBANGSAAN PAGAR MUSIH,KBA5022
SEKOLAH KEBANGSAAN KULIM BANDAR,KBA5023
SEKOLAH KEBANGSAAN PERMATANG TIONG,KBA5024
SEKOLAH KEBANGSAAN TAMAN SELASIH,KBA5025
SEKOLAH KEBANGSAAN TAMAN KENARI,KBA5026
SEKOLAH KEBANGSAAN TAMAN RIA,KBA5027
SEKOLAH KEBANGSAAN JALAN PAYA BESAR,KBA5028
SEKOLAH KEBANGSAAN TAMAN HI-TECH,KBA5029
SEKOLAH KEBANGSAAN AIR MERAH,KBA5030
